YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14524,34524,"Richmond, VA",VA,1930,-10,17,4,2104,-7,0,0,73,481,,,,,
2020,5,1,5,5/1/2020,DL,10693,30693,"Nashville, TN",TN,10397,30397,"Atlanta, GA",GA,659,-1,10,6,850,-13,0,0,35,214,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14574,34574,"Roanoke, VA",VA,1929,-11,11,4,2050,-12,0,0,66,357,,,,,
2020,5,1,5,5/1/2020,DL,10792,30792,"Buffalo, NY",NY,10397,30397,"Atlanta, GA",GA,1602,-3,10,5,1743,-25,0,0,86,712,,,,,
2020,5,1,5,5/1/2020,DL,12951,32951,"Lafayette, LA",LA,10397,30397,"Atlanta, GA",GA,1602,2,18,3,1833,1,0,0,70,503,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,10693,30693,"Nashville, TN",TN,934,-6,12,5,933,-6,0,0,42,214,,,,,
2020,5,1,5,5/1/2020,DL,10693,30693,"Nashville, TN",TN,10397,30397,"Atlanta, GA",GA,1031,1,9,4,1221,-1,0,0,37,214,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,10599,30599,"Birmingham, AL",AL,935,-5,8,2,913,-10,0,0,28,134,,,,,
2020,5,1,5,5/1/2020,DL,10599,30599,"Birmingham, AL",AL,10397,30397,"Atlanta, GA",GA,1027,-3,8,4,1212,-11,0,0,33,134,,,,,
2020,5,1,5,5/1/2020,DL,10599,30599,"Birmingham, AL",AL,10397,30397,"Atlanta, GA",GA,657,-3,9,3,843,-19,0,0,34,134,,,,,
2020,5,1,5,5/1/2020,DL,10693,30693,"Nashville, TN",TN,13487,31650,"Minneapolis, MN",MN,1453,-7,11,4,1651,-8,0,0,103,695,,,,,
2020,5,1,5,5/1/2020,DL,11292,30325,"Denver, CO",CO,14869,34614,"Salt Lake City, UT",UT,851,-9,11,4,1007,-20,0,0,61,391,,,,,
2020,5,1,5,5/1/2020,DL,14771,32457,"San Francisco, CA",CA,14747,30559,"Seattle, WA",WA,1817,-3,11,4,1959,-21,0,0,87,679,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14492,34492,"Raleigh/Durham, NC",NC,820,0,11,3,933,-1,0,0,59,356,,,,,
2020,5,1,5,5/1/2020,DL,14492,34492,"Raleigh/Durham, NC",NC,10397,30397,"Atlanta, GA",GA,1055,-5,11,5,1204,-14,0,0,53,356,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,11298,30194,"Dallas/Fort Worth, TX",TX,848,23,9,8,1013,-7,0,0,128,986,,,,,
2020,5,1,5,5/1/2020,DL,12191,31453,"Houston, TX",TX,10397,30397,"Atlanta, GA",GA,1457,-3,7,5,1744,-12,0,0,95,696,,,,,
2020,5,1,5,5/1/2020,DL,14893,33192,"Sacramento, CA",CA,10397,30397,"Atlanta, GA",GA,653,-2,10,8,1404,-18,0,0,233,2092,,,,,
2020,5,1,5,5/1/2020,DL,11292,30325,"Denver, CO",CO,12892,32575,"Los Angeles, CA",CA,1156,341,11,4,1315,341,0,0,124,862,341,0,0,0,0
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14492,34492,"Raleigh/Durham, NC",NC,1454,-6,15,4,1617,-2,0,0,64,356,,,,,
2020,5,1,5,5/1/2020,DL,14492,34492,"Raleigh/Durham, NC",NC,10397,30397,"Atlanta, GA",GA,1716,-9,13,3,1828,-23,0,0,56,356,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,15304,33195,"Tampa, FL",FL,1459,-6,15,1,1614,-10,0,0,59,406,,,,,
2020,5,1,5,5/1/2020,DL,15304,33195,"Tampa, FL",FL,10397,30397,"Atlanta, GA",GA,1717,-8,9,5,1836,-18,0,0,65,406,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,13495,33495,"New Orleans, LA",LA,1329,-1,11,3,1345,-10,0,0,62,425,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,13204,31454,"Orlando, FL",FL,1356,21,11,2,1505,4,0,0,56,404,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,11066,31066,"Columbus, OH",OH,820,-5,10,6,949,4,0,0,73,447,,,,,
2020,5,1,5,5/1/2020,DL,11066,31066,"Columbus, OH",OH,10397,30397,"Atlanta, GA",GA,1100,-5,6,5,1209,-20,0,0,58,447,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,11278,30852,"Washington, DC",VA,812,-8,9,2,923,-17,0,0,60,405,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,11066,31066,"Columbus, OH",OH,2140,5,10,4,2303,4,0,0,69,447,,,,,
2020,5,1,5,5/1/2020,DL,12217,30255,"Huntsville, AL",AL,10397,30397,"Atlanta, GA",GA,657,-8,10,5,841,-24,0,0,29,151,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14685,34685,"Savannah, GA",GA,949,-6,14,4,1049,-10,0,0,42,214,,,,,
2020,5,1,5,5/1/2020,DL,14685,34685,"Savannah, GA",GA,10397,30397,"Atlanta, GA",GA,1128,-12,9,4,1221,-22,0,0,40,214,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,10994,30994,"Charleston, SC",SC,1122,-3,12,4,1221,-3,0,0,43,259,,,,,
2020,5,1,5,5/1/2020,DL,10994,30994,"Charleston, SC",SC,10397,30397,"Atlanta, GA",GA,1307,-7,16,4,1413,-12,0,0,46,259,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,10994,30994,"Charleston, SC",SC,2130,-5,14,3,2226,-7,0,0,39,259,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,13204,31454,"Orlando, FL",FL,820,-5,14,6,936,-10,0,0,56,404,,,,,
2020,5,1,5,5/1/2020,DL,13204,31454,"Orlando, FL",FL,10397,30397,"Atlanta, GA",GA,1041,-9,13,4,1200,-17,0,0,62,404,,,,,
2020,5,1,5,5/1/2020,DL,14492,34492,"Raleigh/Durham, NC",NC,11433,31295,"Detroit, MI",MI,1749,-7,10,5,1926,-10,0,0,82,501,,,,,
2020,5,1,5,5/1/2020,DL,11292,30325,"Denver, CO",CO,13487,31650,"Minneapolis, MN",MN,1557,-8,13,3,1836,-20,0,0,83,680,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,10990,30990,"Charlottesville, VA",VA,1932,-3,11,3,2052,-4,0,0,66,457,,,,,
2020,5,1,5,5/1/2020,DL,12982,32982,"Lihue, HI",HI,12892,32575,"Los Angeles, CA",CA,2047,-5,10,4,504,4,0,0,303,2615,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,15323,35323,"Bristol/Johnson City/Kingsport, TN",TN,1948,-7,10,4,2044,-8,0,0,42,227,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14635,31714,"Fort Myers, FL",FL,1951,1,15,3,2125,3,0,0,76,515,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14635,31714,"Fort Myers, FL",FL,2123,-7,15,3,2255,-7,0,0,74,515,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,10874,30647,"Akron, OH",OH,1941,-4,11,4,2109,-12,0,0,73,528,,,,,
2020,5,1,5,5/1/2020,DL,13204,31454,"Orlando, FL",FL,10397,30397,"Atlanta, GA",GA,1625,-5,10,3,1740,-21,0,0,62,404,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,11995,31995,"Greensboro/High Point, NC",NC,1105,-10,10,5,1214,-6,0,0,54,306,,,,,
2020,5,1,5,5/1/2020,DL,11995,31995,"Greensboro/High Point, NC",NC,10397,30397,"Atlanta, GA",GA,1257,-8,11,4,1402,-12,0,0,50,306,,,,,
2020,5,1,5,5/1/2020,DL,14747,30559,"Seattle, WA",WA,10397,30397,"Atlanta, GA",GA,1154,-6,16,12,1924,-32,0,0,242,2182,,,,,
2020,5,1,5,5/1/2020,DL,10868,30868,"Columbia, SC",SC,10397,30397,"Atlanta, GA",GA,616,-9,12,1,707,-11,0,0,38,192,,,,,
2020,5,1,5,5/1/2020,DL,13487,31650,"Minneapolis, MN",MN,10529,30529,"Hartford, CT",CT,1726,-14,13,7,2050,-19,0,0,124,1050,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,10721,30721,"Boston, MA",MA,2126,-4,15,10,2354,-3,0,0,123,946,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,13204,31454,"Orlando, FL",FL,2130,0,13,2,2243,-7,0,0,58,404,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14492,34492,"Raleigh/Durham, NC",NC,2136,1,13,6,2255,2,0,0,60,356,,,,,
2020,5,1,5,5/1/2020,DL,14057,34057,"Portland, OR",OR,10397,30397,"Atlanta, GA",GA,830,0,9,8,1548,-29,0,0,241,2172,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,10821,30852,"Baltimore, MD",MD,936,-4,14,5,1114,-10,0,0,79,577,,,,,
2020,5,1,5,5/1/2020,DL,10529,30529,"Hartford, CT",CT,13487,31650,"Minneapolis, MN",MN,847,-7,11,5,1027,-18,0,0,144,1050,,,,,
2020,5,1,5,5/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,14893,33192,"Sacramento, CA",CA,2043,-2,16,5,2121,1,0,0,77,532,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,14730,33044,"Louisville, KY",KY,1735,-5,11,3,1841,-14,0,0,52,321,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,10423,30423,"Austin, TX",TX,1209,-6,10,5,1356,-20,0,0,152,1149,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,11278,30852,"Washington, DC",VA,1931,-4,11,3,2105,-9,0,0,80,547,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,11995,31995,"Greensboro/High Point, NC",NC,2132,-8,12,2,2232,-17,0,0,46,306,,,,,
2020,5,1,5,5/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,14831,32457,"San Jose, CA",CA,2029,-5,14,4,2118,0,0,0,91,584,,,,,
2020,5,1,5,5/1/2020,DL,13930,30977,"Chicago, IL",IL,14747,30559,"Seattle, WA",WA,720,-5,12,4,930,-14,0,0,234,1721,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,13303,32467,"Miami, FL",FL,1545,-7,9,4,1817,-30,0,0,139,1145,,,,,
2020,5,1,5,5/1/2020,DL,11298,30194,"Dallas/Fort Worth, TX",TX,13487,31650,"Minneapolis, MN",MN,810,-5,19,6,1036,14,0,0,121,852,,,,,
2020,5,1,5,5/1/2020,DL,14771,32457,"San Francisco, CA",CA,14869,34614,"Salt Lake City, UT",UT,1308,-17,11,6,1545,-30,0,0,80,599,,,,,
2020,5,1,5,5/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,14771,32457,"San Francisco, CA",CA,1109,-6,21,4,1214,-2,0,0,100,599,,,,,
2020,5,1,5,5/1/2020,DL,14747,30559,"Seattle, WA",WA,14869,34614,"Salt Lake City, UT",UT,1103,-12,14,4,1354,-15,0,0,93,689,,,,,
2020,5,1,5,5/1/2020,DL,11292,30325,"Denver, CO",CO,10397,30397,"Atlanta, GA",GA,1551,-4,15,4,2032,-17,0,0,142,1199,,,,,
2020,5,1,5,5/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,11884,31884,"Spokane, WA",WA,2028,-13,14,40,2138,25,0,0,76,546,0,0,25,0,0
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,13244,33244,"Memphis, TN",TN,1514,-6,8,3,1550,-18,0,0,85,610,,,,,
2020,5,1,5,5/1/2020,DL,13244,33244,"Memphis, TN",TN,11433,31295,"Detroit, MI",MI,1642,-7,10,6,1924,-16,0,0,86,610,,,,,
2020,5,1,5,5/1/2020,DL,14122,30198,"Pittsburgh, PA",PA,10397,30397,"Atlanta, GA",GA,710,-5,16,5,839,-15,0,0,68,526,,,,,
2020,5,1,5,5/1/2020,DL,12264,30852,"Washington, DC",VA,10397,30397,"Atlanta, GA",GA,652,-8,10,6,822,-21,0,0,74,534,,,,,
2020,5,1,5,5/1/2020,DL,14492,34492,"Raleigh/Durham, NC",NC,10397,30397,"Atlanta, GA",GA,551,-9,20,4,708,-13,0,0,53,356,,,,,
2020,5,1,5,5/1/2020,DL,14747,30559,"Seattle, WA",WA,12889,32211,"Las Vegas, NV",NV,908,-7,12,5,1126,-9,0,0,121,867,,,,,
2020,5,1,5,5/1/2020,DL,11066,31066,"Columbus, OH",OH,13487,31650,"Minneapolis, MN",MN,1607,-8,8,5,1657,-22,0,0,97,626,,,,,
2020,5,1,5,5/1/2020,DL,13487,31650,"Minneapolis, MN",MN,11066,31066,"Columbus, OH",OH,1242,-3,12,4,1521,-14,0,0,83,626,,,,,
2020,5,1,5,5/1/2020,DL,11697,32467,"Fort Lauderdale, FL",FL,10397,30397,"Atlanta, GA",GA,1201,2,13,4,1341,-5,0,0,83,581,,,,,
2020,5,1,5,5/1/2020,DL,12339,32337,"Indianapolis, IN",IN,13487,31650,"Minneapolis, MN",MN,1609,-6,10,3,1646,-5,0,0,84,503,,,,,
2020,5,1,5,5/1/2020,DL,13487,31650,"Minneapolis, MN",MN,12339,32337,"Indianapolis, IN",IN,1300,-6,9,3,1517,-12,0,0,65,503,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,11618,31703,"Newark, NJ",NJ,1022,-3,9,3,1147,-10,0,0,73,488,,,,,
2020,5,1,5,5/1/2020,DL,11618,31703,"Newark, NJ",NJ,11433,31295,"Detroit, MI",MI,1257,-3,10,5,1426,-11,0,0,74,488,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,11057,31057,"Charlotte, NC",NC,2005,-5,8,4,2125,-51,0,0,68,500,,,,,
2020,5,1,5,5/1/2020,DL,12478,31703,"New York, NY",NY,12892,32575,"Los Angeles, CA",CA,804,4,16,6,1037,-14,0,0,311,2475,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,13198,33198,"Kansas City, MO",MO,1115,-10,17,5,1226,3,0,0,109,692,,,,,
2020,5,1,5,5/1/2020,DL,13198,33198,"Kansas City, MO",MO,10397,30397,"Atlanta, GA",GA,1321,1,14,7,1605,-6,0,0,83,692,,,,,
2020,5,1,5,5/1/2020,DL,13487,31650,"Minneapolis, MN",MN,10721,30721,"Boston, MA",MA,1950,-8,12,9,2327,-13,0,0,136,1124,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,14492,34492,"Raleigh/Durham, NC",NC,1352,-8,12,5,1514,-15,0,0,65,501,,,,,
2020,5,1,5,5/1/2020,DL,14831,32457,"San Jose, CA",CA,14869,34614,"Salt Lake City, UT",UT,1642,-3,12,5,1917,-12,0,0,78,584,,,,,
2020,5,1,5,5/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,14831,32457,"San Jose, CA",CA,1514,-1,15,3,1608,11,0,0,96,584,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,11267,31267,"Dayton, OH",OH,1350,0,10,3,1513,-1,0,0,70,432,,,,,
2020,5,1,5,5/1/2020,DL,11267,31267,"Dayton, OH",OH,10397,30397,"Atlanta, GA",GA,1615,-5,8,5,1736,-21,0,0,68,432,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,12448,32448,"Jackson/Vicksburg, MS",MS,948,-12,10,3,953,-20,0,0,52,341,,,,,
2020,5,1,5,5/1/2020,DL,12448,32448,"Jackson/Vicksburg, MS",MS,10397,30397,"Atlanta, GA",GA,1117,-13,9,5,1322,-21,0,0,51,341,,,,,
2020,5,1,5,5/1/2020,DL,14574,34574,"Roanoke, VA",VA,10397,30397,"Atlanta, GA",GA,656,-4,11,3,803,-18,0,0,53,357,,,,,
2020,5,1,5,5/1/2020,DL,10990,30990,"Charlottesville, VA",VA,10397,30397,"Atlanta, GA",GA,729,-6,10,5,847,-16,0,0,63,457,,,,,
2020,5,1,5,5/1/2020,DL,14747,30559,"Seattle, WA",WA,14679,33570,"San Diego, CA",CA,1834,-11,12,5,2111,-7,0,0,140,1050,,,,,
2020,5,1,5,5/1/2020,DL,11193,33105,"Cincinnati, OH",KY,13487,31650,"Minneapolis, MN",MN,1735,-10,9,9,1826,-7,0,0,93,596,,,,,
2020,5,1,5,5/1/2020,DL,10874,30647,"Akron, OH",OH,10397,30397,"Atlanta, GA",GA,837,-9,18,6,1011,-9,0,0,70,528,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,14771,32457,"San Francisco, CA",CA,848,23,9,3,1037,11,0,0,277,2079,,,,,
2020,5,1,5,5/1/2020,DL,14771,32457,"San Francisco, CA",CA,11433,31295,"Detroit, MI",MI,1138,-7,12,9,1851,-35,0,0,232,2079,,,,,
2020,5,1,5,5/1/2020,DL,14747,30559,"Seattle, WA",WA,12892,32575,"Los Angeles, CA",CA,1122,-3,12,7,1352,-7,0,0,131,954,,,,,
2020,5,1,5,5/1/2020,DL,13487,31650,"Minneapolis, MN",MN,11292,30325,"Denver, CO",CO,1307,-8,10,8,1359,-22,0,0,94,680,,,,,
2020,5,1,5,5/1/2020,DL,11193,33105,"Cincinnati, OH",KY,10397,30397,"Atlanta, GA",GA,655,-5,9,6,803,-17,0,0,53,373,,,,,
2020,5,1,5,5/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,13487,31650,"Minneapolis, MN",MN,1113,-2,15,18,1441,1,0,0,115,991,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,13487,31650,"Minneapolis, MN",MN,1507,-8,18,3,1640,-5,0,0,132,907,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,13342,33342,"Milwaukee, WI",WI,2128,-12,11,5,2220,-9,0,0,96,669,,,,,
2020,5,1,5,5/1/2020,DL,14683,33214,"San Antonio, TX",TX,10397,30397,"Atlanta, GA",GA,708,-7,17,3,1024,-6,0,0,116,874,,,,,
2020,5,1,5,5/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,13487,31650,"Minneapolis, MN",MN,1703,-7,14,2,2010,-26,0,0,111,991,,,,,
2020,5,1,5,5/1/2020,DL,11433,31295,"Detroit, MI",MI,13487,31650,"Minneapolis, MN",MN,838,-7,12,2,915,-17,0,0,83,528,,,,,
2020,5,1,5,5/1/2020,DL,10397,30397,"Atlanta, GA",GA,13871,33316,"Omaha, NE",NE,2000,-5,14,4,2134,15,0,0,136,821,0,0,15,0,0
2020,5,1,5,5/1/2020,DL,13487,31650,"Minneapolis, MN",MN,10693,30693,"Nashville, TN",TN,1105,-10,10,5,1247,-18,0,0,87,695,,,,,
