YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11298,30194,"Dallas/Fort Worth, TX",TX,1936,-4,14,3,2035,-21,0,0,102,731,,,,,
2020,6,1,1,6/1/2020,DL,12266,31453,"Houston, TX",TX,10397,30397,"Atlanta, GA",GA,1129,-1,12,6,1417,-7,0,0,90,689,,,,,
2020,6,1,1,6/1/2020,DL,14747,30559,"Seattle, WA",WA,12478,31703,"New York, NY",NY,1120,0,12,11,1926,-29,0,0,283,2422,,,,,
2020,6,1,1,6/1/2020,DL,13487,31650,"Minneapolis, MN",MN,11697,32467,"Fort Lauderdale, FL",FL,930,5,12,3,1345,-16,0,0,180,1487,,,,,
2020,6,1,1,6/1/2020,DL,12173,32134,"Honolulu, HI",HI,12892,32575,"Los Angeles, CA",CA,800,0,21,5,1637,12,0,0,311,2556,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14747,30559,"Seattle, WA",WA,827,-3,13,7,1024,-18,0,0,277,2182,,,,,
2020,6,1,1,6/1/2020,DL,11292,30325,"Denver, CO",CO,14869,34614,"Salt Lake City, UT",UT,1719,-6,11,4,1835,-16,0,0,61,391,,,,,
2020,6,1,1,6/1/2020,DL,12441,32441,"Jackson, WY",WY,14869,34614,"Salt Lake City, UT",UT,1317,-13,9,3,1405,-16,0,0,36,205,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,12441,32441,"Jackson, WY",WY,1104,-11,15,3,1200,-9,0,0,38,205,,,,,
2020,6,1,1,6/1/2020,DL,12264,30852,"Washington, DC",VA,11433,31295,"Detroit, MI",MI,947,-8,10,6,1106,-11,0,0,63,383,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,12892,32575,"Los Angeles, CA",CA,2031,26,12,7,2147,2,0,0,237,1947,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,15016,31123,"St. Louis, MO",MO,1529,-1,11,4,1601,1,0,0,77,484,,,,,
2020,6,1,1,6/1/2020,DL,15016,31123,"St. Louis, MO",MO,10397,30397,"Atlanta, GA",GA,1654,-6,10,28,1935,9,0,0,63,484,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,12264,30852,"Washington, DC",VA,819,-1,10,5,951,-2,0,0,77,534,,,,,
2020,6,1,1,6/1/2020,DL,12953,31703,"New York, NY",NY,10397,30397,"Atlanta, GA",GA,1818,-2,9,6,2019,-33,0,0,106,762,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14730,33044,"Louisville, KY",KY,1000,-5,13,5,1117,1,0,0,59,321,,,,,
2020,6,1,1,6/1/2020,DL,14730,33044,"Louisville, KY",KY,10397,30397,"Atlanta, GA",GA,1241,-4,9,6,1349,-19,0,0,53,321,,,,,
2020,6,1,1,6/1/2020,DL,12892,32575,"Los Angeles, CA",CA,14771,32457,"San Francisco, CA",CA,1344,-1,9,4,1445,-20,0,0,48,337,,,,,
2020,6,1,1,6/1/2020,DL,14771,32457,"San Francisco, CA",CA,12892,32575,"Los Angeles, CA",CA,1653,-7,9,3,1804,-21,0,0,59,337,,,,,
2020,6,1,1,6/1/2020,DL,11433,31295,"Detroit, MI",MI,10397,30397,"Atlanta, GA",GA,1818,8,11,6,2000,-7,0,0,85,594,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11618,31703,"Newark, NJ",NJ,854,-1,9,5,1049,-6,0,0,101,746,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14843,34819,"San Juan, PR",PR,1011,6,21,5,1332,1,0,0,175,1547,,,,,
2020,6,1,1,6/1/2020,DL,14843,34819,"San Juan, PR",PR,10397,30397,"Atlanta, GA",GA,1431,-4,11,4,1815,-8,0,0,209,1547,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14193,33728,"Pensacola, FL",FL,1003,-2,13,4,1007,-5,0,0,47,271,,,,,
2020,6,1,1,6/1/2020,DL,14193,33728,"Pensacola, FL",FL,10397,30397,"Atlanta, GA",GA,1123,-7,13,4,1326,-13,0,0,46,271,,,,,
2020,6,1,1,6/1/2020,DL,12892,32575,"Los Angeles, CA",CA,11292,30325,"Denver, CO",CO,1042,-3,21,9,1408,12,0,0,116,862,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14122,30198,"Pittsburgh, PA",PA,1130,-5,10,5,1300,-1,0,0,75,526,,,,,
2020,6,1,1,6/1/2020,DL,14122,30198,"Pittsburgh, PA",PA,10397,30397,"Atlanta, GA",GA,1424,-6,9,6,1551,-23,0,0,72,526,,,,,
2020,6,1,1,6/1/2020,DL,11618,31703,"Newark, NJ",NJ,10397,30397,"Atlanta, GA",GA,1200,0,10,6,1400,-14,0,0,104,746,,,,,
2020,6,1,1,6/1/2020,DL,15304,33195,"Tampa, FL",FL,11433,31295,"Detroit, MI",MI,1424,-6,11,5,1651,-7,0,0,131,983,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,12451,31136,"Jacksonville, FL",FL,817,-3,13,3,917,-2,0,0,44,270,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14524,34524,"Richmond, VA",VA,1953,-2,15,9,2124,-2,0,0,67,481,,,,,
2020,6,1,1,6/1/2020,DL,10693,30693,"Nashville, TN",TN,10397,30397,"Atlanta, GA",GA,655,-5,11,6,848,-15,0,0,36,214,,,,,
2020,6,1,1,6/1/2020,DL,12451,31136,"Jacksonville, FL",FL,10397,30397,"Atlanta, GA",GA,722,-8,9,5,821,-14,0,0,45,270,,,,,
2020,6,1,1,6/1/2020,DL,10792,30792,"Buffalo, NY",NY,10397,30397,"Atlanta, GA",GA,1602,-3,10,6,1752,-16,0,0,94,712,,,,,
2020,6,1,1,6/1/2020,DL,10599,30599,"Birmingham, AL",AL,10397,30397,"Atlanta, GA",GA,656,-4,12,7,850,-12,0,0,35,134,,,,,
2020,6,1,1,6/1/2020,DL,10693,30693,"Nashville, TN",TN,13487,31650,"Minneapolis, MN",MN,1457,-3,10,4,1647,-12,0,0,96,695,,,,,
2020,6,1,1,6/1/2020,DL,11292,30325,"Denver, CO",CO,14869,34614,"Salt Lake City, UT",UT,844,-6,11,7,1010,-6,0,0,68,391,,,,,
2020,6,1,1,6/1/2020,DL,14771,32457,"San Francisco, CA",CA,14747,30559,"Seattle, WA",WA,1737,-8,11,11,1930,-21,0,0,91,679,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13495,33495,"New Orleans, LA",LA,2040,40,13,4,2100,34,0,0,63,425,34,0,0,0,0
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14492,34492,"Raleigh/Durham, NC",NC,845,25,9,4,950,17,0,0,52,356,17,0,0,0,0
2020,6,1,1,6/1/2020,DL,14492,34492,"Raleigh/Durham, NC",NC,10397,30397,"Atlanta, GA",GA,1105,5,16,7,1226,8,0,0,58,356,,,,,
2020,6,1,1,6/1/2020,DL,11433,31295,"Detroit, MI",MI,11298,30194,"Dallas/Fort Worth, TX",TX,826,1,13,6,953,-27,0,0,128,986,,,,,
2020,6,1,1,6/1/2020,DL,12191,31453,"Houston, TX",TX,10397,30397,"Atlanta, GA",GA,1450,-10,12,5,1736,-20,0,0,89,696,,,,,
2020,6,1,1,6/1/2020,DL,14893,33192,"Sacramento, CA",CA,10397,30397,"Atlanta, GA",GA,713,18,8,8,1436,15,0,0,247,2092,15,0,0,0,0
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14492,34492,"Raleigh/Durham, NC",NC,1459,-1,6,4,1601,-18,0,0,52,356,,,,,
2020,6,1,1,6/1/2020,DL,14492,34492,"Raleigh/Durham, NC",NC,10397,30397,"Atlanta, GA",GA,1717,-8,7,5,1825,-26,0,0,56,356,,,,,
2020,6,1,1,6/1/2020,DL,13204,31454,"Orlando, FL",FL,10397,30397,"Atlanta, GA",GA,651,-9,34,7,832,8,0,0,60,404,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,15304,33195,"Tampa, FL",FL,1502,-3,9,2,1612,-12,0,0,59,406,,,,,
2020,6,1,1,6/1/2020,DL,15304,33195,"Tampa, FL",FL,10397,30397,"Atlanta, GA",GA,1715,-10,8,5,1831,-23,0,0,63,406,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13204,31454,"Orlando, FL",FL,1337,2,12,2,1448,-13,0,0,57,404,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11697,32467,"Fort Lauderdale, FL",FL,1145,0,11,3,1318,-11,0,0,79,581,,,,,
2020,6,1,1,6/1/2020,DL,11697,32467,"Fort Lauderdale, FL",FL,10397,30397,"Atlanta, GA",GA,1438,-2,11,4,1616,-12,0,0,83,581,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11697,32467,"Fort Lauderdale, FL",FL,1726,-4,10,3,1856,-18,0,0,77,581,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,11193,33105,"Cincinnati, OH",KY,1701,-5,13,3,2208,-13,0,0,171,1450,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11066,31066,"Columbus, OH",OH,818,-7,14,7,949,5,0,0,70,447,,,,,
2020,6,1,1,6/1/2020,DL,11066,31066,"Columbus, OH",OH,10397,30397,"Atlanta, GA",GA,1054,-11,12,9,1222,-7,0,0,67,447,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11618,31703,"Newark, NJ",NJ,1552,2,14,5,1754,-9,0,0,103,746,,,,,
2020,6,1,1,6/1/2020,DL,11618,31703,"Newark, NJ",NJ,10397,30397,"Atlanta, GA",GA,1852,-3,13,6,2051,-33,0,0,100,746,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11066,31066,"Columbus, OH",OH,2139,4,14,5,2304,8,0,0,66,447,,,,,
2020,6,1,1,6/1/2020,DL,12217,30255,"Huntsville, AL",AL,10397,30397,"Atlanta, GA",GA,653,-7,13,6,841,-19,0,0,29,151,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14685,34685,"Savannah, GA",GA,1001,6,11,4,1053,-4,0,0,37,214,,,,,
2020,6,1,1,6/1/2020,DL,14685,34685,"Savannah, GA",GA,10397,30397,"Atlanta, GA",GA,1135,-5,9,4,1229,-14,0,0,41,214,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13204,31454,"Orlando, FL",FL,822,-3,11,8,938,-7,0,0,57,404,,,,,
2020,6,1,1,6/1/2020,DL,13204,31454,"Orlando, FL",FL,10397,30397,"Atlanta, GA",GA,1044,-6,12,5,1202,-15,0,0,61,404,,,,,
2020,6,1,1,6/1/2020,DL,14492,34492,"Raleigh/Durham, NC",NC,11433,31295,"Detroit, MI",MI,1748,-8,6,7,1923,-13,0,0,82,501,,,,,
2020,6,1,1,6/1/2020,DL,11292,30325,"Denver, CO",CO,13487,31650,"Minneapolis, MN",MN,1559,-6,10,2,1842,-14,0,0,91,680,,,,,
2020,6,1,1,6/1/2020,DL,12478,31703,"New York, NY",NY,14869,34614,"Salt Lake City, UT",UT,1617,-1,16,6,1916,-28,0,0,277,1990,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14635,31714,"Fort Myers, FL",FL,2124,-6,9,4,2249,-10,0,0,72,515,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,10599,30599,"Birmingham, AL",AL,1333,-7,14,2,1323,3,0,0,34,134,,,,,
2020,6,1,1,6/1/2020,DL,10599,30599,"Birmingham, AL",AL,10397,30397,"Atlanta, GA",GA,1422,-8,12,7,1610,-19,0,0,29,134,,,,,
2020,6,1,1,6/1/2020,DL,13204,31454,"Orlando, FL",FL,10397,30397,"Atlanta, GA",GA,1623,-7,15,5,1743,-18,0,0,60,404,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,10994,30994,"Charleston, SC",SC,1505,0,11,3,1558,-8,0,0,39,259,,,,,
2020,6,1,1,6/1/2020,DL,10994,30994,"Charleston, SC",SC,10397,30397,"Atlanta, GA",GA,1658,-2,16,7,1807,-4,0,0,46,259,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11995,31995,"Greensboro/High Point, NC",NC,1116,1,14,2,1221,1,0,0,49,306,,,,,
2020,6,1,1,6/1/2020,DL,11995,31995,"Greensboro/High Point, NC",NC,10397,30397,"Atlanta, GA",GA,1302,-3,8,4,1406,-8,0,0,52,306,,,,,
2020,6,1,1,6/1/2020,DL,14747,30559,"Seattle, WA",WA,10397,30397,"Atlanta, GA",GA,1223,-7,14,5,1955,-27,0,0,253,2182,,,,,
2020,6,1,1,6/1/2020,DL,10868,30868,"Columbia, SC",SC,10397,30397,"Atlanta, GA",GA,625,-5,12,4,723,0,0,0,42,192,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,12339,32337,"Indianapolis, IN",IN,1452,-8,12,5,1617,-6,0,0,68,432,,,,,
2020,6,1,1,6/1/2020,DL,12339,32337,"Indianapolis, IN",IN,10397,30397,"Atlanta, GA",GA,1709,-1,11,10,1828,-7,0,0,58,432,,,,,
2020,6,1,1,6/1/2020,DL,12889,32211,"Las Vegas, NV",NV,14747,30559,"Seattle, WA",WA,1510,-5,12,7,1727,-23,0,0,118,867,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,10721,30721,"Boston, MA",MA,2128,-2,8,6,2349,-5,0,0,127,946,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14492,34492,"Raleigh/Durham, NC",NC,2136,1,8,4,2242,-8,0,0,54,356,,,,,
2020,6,1,1,6/1/2020,DL,14057,34057,"Portland, OR",OR,10397,30397,"Atlanta, GA",GA,827,-3,11,6,1558,-19,0,0,254,2172,,,,,
2020,6,1,1,6/1/2020,DL,11433,31295,"Detroit, MI",MI,10529,30529,"Hartford, CT",CT,2040,-2,10,4,2208,-2,0,0,74,549,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,10821,30852,"Baltimore, MD",MD,953,13,14,5,1133,11,0,0,81,577,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13204,31454,"Orlando, FL",FL,1926,-4,13,8,2046,-13,0,0,59,404,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,14893,33192,"Sacramento, CA",CA,2038,-7,19,6,2123,4,0,0,80,532,,,,,
2020,6,1,1,6/1/2020,DL,11433,31295,"Detroit, MI",MI,10423,30423,"Austin, TX",TX,1211,-4,12,7,1356,-20,0,0,146,1149,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11278,30852,"Washington, DC",VA,1947,-3,17,3,2123,-9,0,0,76,547,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11995,31995,"Greensboro/High Point, NC",NC,2128,-12,13,4,2237,-9,0,0,52,306,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,14831,32457,"San Jose, CA",CA,2025,-9,12,4,2113,-5,0,0,92,584,,,,,
2020,6,1,1,6/1/2020,DL,13930,30977,"Chicago, IL",IL,14747,30559,"Seattle, WA",WA,653,-7,15,8,918,4,0,0,242,1721,,,,,
2020,6,1,1,6/1/2020,DL,11298,30194,"Dallas/Fort Worth, TX",TX,13487,31650,"Minneapolis, MN",MN,752,-3,11,3,1004,-3,0,0,118,852,,,,,
2020,6,1,1,6/1/2020,DL,14771,32457,"San Francisco, CA",CA,14869,34614,"Salt Lake City, UT",UT,1312,-3,12,6,1550,-15,0,0,80,599,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,14771,32457,"San Francisco, CA",CA,1225,75,16,6,1324,73,0,0,97,599,11,0,0,0,62
2020,6,1,1,6/1/2020,DL,14747,30559,"Seattle, WA",WA,14869,34614,"Salt Lake City, UT",UT,1114,-1,11,4,1403,-4,0,0,94,689,,,,,
2020,6,1,1,6/1/2020,DL,10529,30529,"Hartford, CT",CT,10397,30397,"Atlanta, GA",GA,1358,-2,7,7,1609,-18,0,0,117,859,,,,,
2020,6,1,1,6/1/2020,DL,13198,33198,"Kansas City, MO",MO,10397,30397,"Atlanta, GA",GA,1125,-5,12,8,1413,-10,0,0,88,692,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,11884,31884,"Spokane, WA",WA,2048,3,17,4,2126,9,0,0,77,546,,,,,
2020,6,1,1,6/1/2020,DL,14122,30198,"Pittsburgh, PA",PA,10397,30397,"Atlanta, GA",GA,710,-5,9,5,836,-18,0,0,72,526,,,,,
2020,6,1,1,6/1/2020,DL,12264,30852,"Washington, DC",VA,10397,30397,"Atlanta, GA",GA,654,-6,10,6,825,-18,0,0,75,534,,,,,
2020,6,1,1,6/1/2020,DL,14492,34492,"Raleigh/Durham, NC",NC,10397,30397,"Atlanta, GA",GA,607,-8,8,5,715,-15,0,0,55,356,,,,,
2020,6,1,1,6/1/2020,DL,11292,30325,"Denver, CO",CO,12892,32575,"Los Angeles, CA",CA,1520,0,9,5,1631,-9,0,0,117,862,,,,,
2020,6,1,1,6/1/2020,DL,11433,31295,"Detroit, MI",MI,11057,31057,"Charlotte, NC",NC,2012,-7,17,4,2144,-41,0,0,71,500,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,10994,30994,"Charleston, SC",SC,940,-5,17,4,1042,-3,0,0,41,259,,,,,
2020,6,1,1,6/1/2020,DL,10994,30994,"Charleston, SC",SC,10397,30397,"Atlanta, GA",GA,1124,-6,18,4,1233,-5,0,0,47,259,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,11042,30647,"Cleveland, OH",OH,959,-1,12,6,1139,-1,0,0,82,554,,,,,
2020,6,1,1,6/1/2020,DL,12478,31703,"New York, NY",NY,12892,32575,"Los Angeles, CA",CA,759,-1,16,7,1041,-15,0,0,319,2475,,,,,
2020,6,1,1,6/1/2020,DL,12953,31703,"New York, NY",NY,10397,30397,"Atlanta, GA",GA,1350,20,12,7,1548,-4,0,0,99,762,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,12953,31703,"New York, NY",NY,1510,-5,8,4,1709,-17,0,0,107,762,,,,,
2020,6,1,1,6/1/2020,DL,11433,31295,"Detroit, MI",MI,14492,34492,"Raleigh/Durham, NC",NC,1352,-8,12,4,1515,-14,0,0,67,501,,,,,
2020,6,1,1,6/1/2020,DL,14831,32457,"San Jose, CA",CA,14869,34614,"Salt Lake City, UT",UT,1643,-2,11,6,1921,-8,0,0,81,584,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,14831,32457,"San Jose, CA",CA,1509,-6,19,4,1602,5,0,0,90,584,,,,,
2020,6,1,1,6/1/2020,DL,11884,31884,"Spokane, WA",WA,14869,34614,"Salt Lake City, UT",UT,1337,-8,9,4,1608,-5,0,0,78,546,,,,,
2020,6,1,1,6/1/2020,DL,11298,30194,"Dallas/Fort Worth, TX",TX,14869,34614,"Salt Lake City, UT",UT,654,-6,18,4,829,-12,0,0,133,989,,,,,
2020,6,1,1,6/1/2020,DL,12451,31136,"Jacksonville, FL",FL,10397,30397,"Atlanta, GA",GA,1102,-13,8,5,1159,-25,0,0,44,270,,,,,
2020,6,1,1,6/1/2020,DL,14747,30559,"Seattle, WA",WA,12892,32575,"Los Angeles, CA",CA,725,-10,13,4,1001,-9,0,0,139,954,,,,,
2020,6,1,1,6/1/2020,DL,12889,32211,"Las Vegas, NV",NV,14869,34614,"Salt Lake City, UT",UT,1212,12,16,4,1426,10,0,0,54,368,,,,,
2020,6,1,1,6/1/2020,DL,12889,32211,"Las Vegas, NV",NV,10397,30397,"Atlanta, GA",GA,1314,-16,11,8,2008,-16,0,0,215,1747,,,,,
2020,6,1,1,6/1/2020,DL,14747,30559,"Seattle, WA",WA,12889,32211,"Las Vegas, NV",NV,1851,-4,12,5,2109,-2,0,0,121,867,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,12953,31703,"New York, NY",NY,1051,161,11,4,1250,148,0,0,104,762,148,0,0,0,0
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,12953,31703,"New York, NY",NY,1027,27,8,4,1222,16,0,0,103,762,16,0,0,0,0
2020,6,1,1,6/1/2020,DL,12892,32575,"Los Angeles, CA",CA,14057,34057,"Portland, OR",OR,809,-1,11,3,1009,-12,0,0,106,834,,,,,
2020,6,1,1,6/1/2020,DL,14057,34057,"Portland, OR",OR,12892,32575,"Los Angeles, CA",CA,1721,51,11,3,1933,58,0,0,118,834,0,0,7,51,0
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,12892,32575,"Los Angeles, CA",CA,1543,3,9,10,1702,-22,0,0,240,1947,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14635,31714,"Fort Myers, FL",FL,1439,9,11,3,1603,4,0,0,70,515,,,,,
2020,6,1,1,6/1/2020,DL,14747,30559,"Seattle, WA",WA,14679,33570,"San Diego, CA",CA,1842,-3,11,4,2124,6,0,0,147,1050,,,,,
2020,6,1,1,6/1/2020,DL,12892,32575,"Los Angeles, CA",CA,14869,34614,"Salt Lake City, UT",UT,1125,-5,9,5,1359,-11,0,0,80,590,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13198,33198,"Kansas City, MO",MO,937,-3,8,4,1034,-10,0,0,105,692,,,,,
2020,6,1,1,6/1/2020,DL,12892,32575,"Los Angeles, CA",CA,14771,32457,"San Francisco, CA",CA,1911,-4,10,3,2014,-20,0,0,50,337,,,,,
2020,6,1,1,6/1/2020,DL,14635,31714,"Fort Myers, FL",FL,10397,30397,"Atlanta, GA",GA,1712,-3,11,6,1849,4,0,0,80,515,,,,,
2020,6,1,1,6/1/2020,DL,13487,31650,"Minneapolis, MN",MN,11298,30194,"Dallas/Fort Worth, TX",TX,1734,-6,15,3,1951,-15,0,0,119,852,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,12892,32575,"Los Angeles, CA",CA,1516,8,8,6,1559,-1,0,0,89,590,,,,,
2020,6,1,1,6/1/2020,DL,14747,30559,"Seattle, WA",WA,11630,31517,"Fairbanks, AK",AK,1519,-1,14,3,1754,4,0,0,198,1533,,,,,
2020,6,1,1,6/1/2020,DL,13198,33198,"Kansas City, MO",MO,10397,30397,"Atlanta, GA",GA,740,-5,11,6,1033,-4,0,0,96,692,,,,,
2020,6,1,1,6/1/2020,DL,12892,32575,"Los Angeles, CA",CA,14771,32457,"San Francisco, CA",CA,737,-8,10,3,838,-26,0,0,48,337,,,,,
2020,6,1,1,6/1/2020,DL,14771,32457,"San Francisco, CA",CA,12892,32575,"Los Angeles, CA",CA,1106,-9,10,5,1220,-26,0,0,59,337,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13487,31650,"Minneapolis, MN",MN,847,2,8,4,1010,3,0,0,131,907,,,,,
2020,6,1,1,6/1/2020,DL,14869,34614,"Salt Lake City, UT",UT,11298,30194,"Dallas/Fort Worth, TX",TX,1658,-7,13,4,2023,-11,0,0,128,989,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13360,33360,"Melbourne, FL",FL,1012,-3,10,3,1126,-9,0,0,61,442,,,,,
2020,6,1,1,6/1/2020,DL,13360,33360,"Melbourne, FL",FL,10397,30397,"Atlanta, GA",GA,1230,-10,10,4,1351,-18,0,0,67,442,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13495,33495,"New Orleans, LA",LA,953,-2,13,3,1015,3,0,0,66,425,,,,,
2020,6,1,1,6/1/2020,DL,13495,33495,"New Orleans, LA",LA,10397,30397,"Atlanta, GA",GA,1123,8,9,6,1337,1,0,0,59,425,,,,,
2020,6,1,1,6/1/2020,DL,13495,33495,"New Orleans, LA",LA,10397,30397,"Atlanta, GA",GA,628,-2,10,6,842,-16,0,0,58,425,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13487,31650,"Minneapolis, MN",MN,1751,21,14,5,1915,19,0,0,125,907,19,0,0,0,0
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13487,31650,"Minneapolis, MN",MN,2012,-3,10,4,2135,1,0,0,129,907,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,13342,33342,"Milwaukee, WI",WI,1527,2,15,5,1623,7,0,0,96,669,,,,,
2020,6,1,1,6/1/2020,DL,13342,33342,"Milwaukee, WI",WI,10397,30397,"Atlanta, GA",GA,1720,-10,8,27,2025,0,0,0,90,669,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14027,34027,"West Palm Beach/Palm Beach, FL",FL,1133,-3,9,4,1304,-7,0,0,78,545,,,,,
2020,6,1,1,6/1/2020,DL,14027,34027,"West Palm Beach/Palm Beach, FL",FL,10397,30397,"Atlanta, GA",GA,1554,-6,11,10,1737,-6,0,0,82,545,,,,,
2020,6,1,1,6/1/2020,DL,11433,31295,"Detroit, MI",MI,14771,32457,"San Francisco, CA",CA,823,-2,18,4,1011,-15,0,0,266,2079,,,,,
2020,6,1,1,6/1/2020,DL,14771,32457,"San Francisco, CA",CA,11433,31295,"Detroit, MI",MI,1144,-1,9,7,1902,-23,0,0,242,2079,,,,,
2020,6,1,1,6/1/2020,DL,14747,30559,"Seattle, WA",WA,12892,32575,"Los Angeles, CA",CA,1124,-1,35,4,1420,25,0,0,137,954,0,0,25,0,0
2020,6,1,1,6/1/2020,DL,13487,31650,"Minneapolis, MN",MN,11292,30325,"Denver, CO",CO,1312,-3,12,8,1406,-15,0,0,94,680,,,,,
2020,6,1,1,6/1/2020,DL,11193,33105,"Cincinnati, OH",KY,10397,30397,"Atlanta, GA",GA,656,-4,8,7,811,-7,0,0,60,373,,,,,
2020,6,1,1,6/1/2020,DL,10397,30397,"Atlanta, GA",GA,14122,30198,"Pittsburgh, PA",PA,1928,-7,17,3,2105,-4,0,0,77,526,,,,,
2020,6,1,1,6/1/2020,DL,13487,31650,"Minneapolis, MN",MN,14107,30466,"Phoenix, AZ",AZ,2024,-1,10,10,2132,-8,0,0,168,1276,,,,,
