node,route,arr,dep,arr5.prop,dep5.prop
LAX,LAX->BNA,-8.557432432432432,0.17567567567567569,0.11824324324324324,0.10135135135135136
BNA,LAX->BNA,-8.557432432432432,0.17567567567567569,0.11824324324324324,0.10135135135135136
LAX,LAX->BOS,-10.753424657534246,0.5799086757990868,0.12557077625570776,0.1050228310502283
BOS,LAX->BOS,-10.753424657534246,0.5799086757990868,0.12557077625570776,0.1050228310502283
LAX,LAX->BSM,-5.989316239316239,1.9381663113006398,0.1111111111111111,0.14072494669509594
BSM,LAX->BSM,-5.989316239316239,1.9381663113006398,0.1111111111111111,0.14072494669509594
LAX,LAX->BZN,6.1,25.9,0.2,0.3
BZN,LAX->BZN,6.1,25.9,0.2,0.3
LAX,LAX->CMH,-14.278688524590164,-3.737704918032787,0.09836065573770492,0.13114754098360656
CMH,LAX->CMH,-14.278688524590164,-3.737704918032787,0.09836065573770492,0.13114754098360656
LAX,LAX->CVG,-8.748663101604278,-2.213903743315508,0.11229946524064172,0.0855614973262032
CVG,LAX->CVG,-8.748663101604278,-2.213903743315508,0.11229946524064172,0.0855614973262032
LAX,LAX->DCA,-17.805084745762713,-1.7796610169491525,0.06779661016949153,0.08050847457627118
DCA,LAX->DCA,-17.805084745762713,-1.7796610169491525,0.06779661016949153,0.08050847457627118
LAX,LAX->DEN,-3.8603859250851307,1.7709750566893423,0.15096481271282633,0.11678004535147392
DEN,LAX->DEN,-3.8603859250851307,1.7709750566893423,0.15096481271282633,0.11678004535147392
LAX,LAX->DFW,-4.0300136425648025,3.6005434782608696,0.13096862210095497,0.15489130434782608
DFW,LAX->DFW,-4.0300136425648025,3.6005434782608696,0.13096862210095497,0.15489130434782608
LAX,LAX->DTW,-5.30440414507772,1.1073044602456368,0.17487046632124353,0.12540400775694893
DTW,LAX->DTW,-5.30440414507772,1.1073044602456368,0.17487046632124353,0.12540400775694893
LAX,LAX->FLL,8.157894736842104,1.8421052631578947,0.7368421052631579,0.21052631578947367
FLL,LAX->FLL,8.157894736842104,1.8421052631578947,0.7368421052631579,0.21052631578947367
LAX,LAX->HIK,-4.538853503184713,2.996192893401015,0.26369426751592356,0.16878172588832488
HIK,LAX->HIK,-4.538853503184713,2.996192893401015,0.26369426751592356,0.16878172588832488
LAX,LAX->HNL,-4.538853503184713,2.996192893401015,0.26369426751592356,0.16878172588832488
HNL,LAX->HNL,-4.538853503184713,2.996192893401015,0.26369426751592356,0.16878172588832488
LAX,LAX->IND,-11.101449275362318,-1.2028985507246377,0.14492753623188406,0.14492753623188406
IND,LAX->IND,-11.101449275362318,-1.2028985507246377,0.14492753623188406,0.14492753623188406
LAX,LAX->JFK,-11.544811320754716,2.686874632136551,0.11438679245283019,0.1453796350794585
JFK,LAX->JFK,-11.544811320754716,2.686874632136551,0.11438679245283019,0.1453796350794585
LAX,LAX->KOA,-2.211267605633803,5.401408450704225,0.2323943661971831,0.16901408450704225
KOA,LAX->KOA,-2.211267605633803,5.401408450704225,0.2323943661971831,0.16901408450704225
LAX,LAX->LAS,-1.8758949880668259,4.566666666666666,0.162291169451074,0.1880952380952381
LAS,LAX->LAS,-1.8758949880668259,4.566666666666666,0.162291169451074,0.1880952380952381
LAX,LAX->LIH,-7.342465753424658,2.918181818181818,0.1872146118721461,0.15454545454545454
LIH,LAX->LIH,-7.342465753424658,2.918181818181818,0.1872146118721461,0.15454545454545454
LAX,LAX->MCI,-2.577181208053691,3.4630872483221475,0.18791946308724833,0.21476510067114093
MCI,LAX->MCI,-2.577181208053691,3.4630872483221475,0.18791946308724833,0.21476510067114093
LAX,LAX->MCO,-7.286516853932584,2.161048689138577,0.1404494382022472,0.13108614232209737
MCO,LAX->MCO,-7.286516853932584,2.161048689138577,0.1404494382022472,0.13108614232209737
LAX,LAX->MEM,-10.013793103448275,-0.4827586206896552,0.12413793103448276,0.1103448275862069
MEM,LAX->MEM,-10.013793103448275,-0.4827586206896552,0.12413793103448276,0.1103448275862069
LAX,LAX->MSP,-2.937965260545906,1.6385616862988222,0.19540942928039703,0.14755114693118412
MSP,LAX->MSP,-2.937965260545906,1.6385616862988222,0.19540942928039703,0.14755114693118412
LAX,LAX->MSY,-5.948228882833788,1.994579945799458,0.1226158038147139,0.12466124661246612
MSY,LAX->MSY,-5.948228882833788,1.994579945799458,0.1226158038147139,0.12466124661246612
LAX,LAX->OGG,-3.6373056994818653,3.761658031088083,0.2538860103626943,0.17357512953367876
OGG,LAX->OGG,-3.6373056994818653,3.761658031088083,0.2538860103626943,0.17357512953367876
LAX,LAX->PDX,-2.9859154929577465,2.5088028169014085,0.1813380281690141,0.1619718309859155
PDX,LAX->PDX,-2.9859154929577465,2.5088028169014085,0.1813380281690141,0.1619718309859155
LAX,LAX->PHX,-25,-7,0,0
PHX,LAX->PHX,-25,-7,0,0
LAX,LAX->RDU,-9.191489361702128,3.4326241134751774,0.1347517730496454,0.18439716312056736
RDU,LAX->RDU,-9.191489361702128,3.4326241134751774,0.1347517730496454,0.18439716312056736
LAX,LAX->SAN,-3.3300970873786406,0.5631067961165048,0.1650485436893204,0.1941747572815534
SAN,LAX->SAN,-3.3300970873786406,0.5631067961165048,0.1650485436893204,0.1941747572815534
LAX,LAX->SEA,-10.590215675960021,-1.4034718569174118,0.11572856391372961,0.09784324039978959
SEA,LAX->SEA,-10.590215675960021,-1.4034718569174118,0.11572856391372961,0.09784324039978959
LAX,LAX->SFO,-9.226347305389222,1.881437125748503,0.13652694610778443,0.16407185628742516
SFO,LAX->SFO,-9.226347305389222,1.881437125748503,0.13652694610778443,0.16407185628742516
LAX,LAX->SJC,-13,-9,0,0
