YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,12191,31453,"Houston, TX",TX,1941,-19,11,2,2048,-18,0,0,114,696,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,10821,30852,"Baltimore, MD",MD,1509,-6,9,6,1822,-4,0,0,118,936,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,12951,32951,"Lafayette, LA",LA,1138,-7,11,5,1215,1,0,0,81,503,,,,,
2020,4,4,6,4/4/2020,DL,12892,32575,"Los Angeles, CA",CA,14747,30559,"Seattle, WA",WA,1118,-7,9,7,1338,-31,0,0,124,954,,,,,
2020,4,4,6,4/4/2020,DL,11278,30852,"Washington, DC",VA,13487,31650,"Minneapolis, MN",MN,,,,,,,1,0,,931,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,11278,30852,"Washington, DC",VA,,,,,,,1,0,,931,,,,,
2020,4,4,6,4/4/2020,DL,14679,33570,"San Diego, CA",CA,10397,30397,"Atlanta, GA",GA,708,-7,13,8,1401,-17,0,0,212,1892,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,12953,31703,"New York, NY",NY,1946,-13,10,6,2309,-21,0,0,127,1020,,,,,
2020,4,4,6,4/4/2020,DL,12889,32211,"Las Vegas, NV",NV,10397,30397,"Atlanta, GA",GA,723,-7,9,11,1357,-18,0,0,194,1747,,,,,
2020,4,4,6,4/4/2020,DL,14100,34100,"Philadelphia, PA",PA,10397,30397,"Atlanta, GA",GA,632,-3,10,2,818,-20,0,0,94,666,,,,,
2020,4,4,6,4/4/2020,DL,15304,33195,"Tampa, FL",FL,10397,30397,"Atlanta, GA",GA,555,-5,11,3,714,-9,0,0,65,406,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,13930,30977,"Chicago, IL",IL,1741,-4,9,5,1827,-35,0,0,92,606,,,,,
2020,4,4,6,4/4/2020,DL,13930,30977,"Chicago, IL",IL,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,606,,,,,
2020,4,4,6,4/4/2020,DL,15370,34653,"Tulsa, OK",OK,10397,30397,"Atlanta, GA",GA,1129,-6,12,6,1404,-22,0,0,77,674,,,,,
2020,4,4,6,4/4/2020,DL,12992,32600,"Little Rock, AR",AR,10397,30397,"Atlanta, GA",GA,1018,143,9,6,1232,134,0,0,59,453,134,0,0,0,0
2020,4,4,6,4/4/2020,DL,11298,30194,"Dallas/Fort Worth, TX",TX,14869,34614,"Salt Lake City, UT",UT,1657,-13,20,4,1844,-5,0,0,143,989,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,15304,33195,"Tampa, FL",FL,1556,-4,10,3,1812,-16,0,0,123,983,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,12889,32211,"Las Vegas, NV",NV,,,,,,,1,0,,1749,,,,,
2020,4,4,6,4/4/2020,DL,14747,30559,"Seattle, WA",WA,13487,31650,"Minneapolis, MN",MN,1134,-1,14,4,1633,-18,0,0,161,1399,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14683,33214,"San Antonio, TX",TX,,,,,,,1,0,,874,,,,,
2020,4,4,6,4/4/2020,DL,14683,33214,"San Antonio, TX",TX,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,874,,,,,
2020,4,4,6,4/4/2020,DL,12892,32575,"Los Angeles, CA",CA,14869,34614,"Salt Lake City, UT",UT,1657,-3,6,3,1922,-21,0,0,76,590,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14027,34027,"West Palm Beach/Palm Beach, FL",FL,2125,-5,11,3,2254,-14,0,0,75,545,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,12448,32448,"Jackson/Vicksburg, MS",MS,1947,-18,22,5,2011,-7,0,0,57,341,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,11697,32467,"Fort Lauderdale, FL",FL,1219,-2,14,2,1502,-9,0,0,147,1127,,,,,
2020,4,4,6,4/4/2020,DL,11697,32467,"Fort Lauderdale, FL",FL,11433,31295,"Detroit, MI",MI,1613,-3,9,6,1904,-8,0,0,156,1127,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,11433,31295,"Detroit, MI",MI,1957,-3,10,8,2223,-7,0,0,68,528,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,14747,30559,"Seattle, WA",WA,,,,,,,1,0,,1399,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,14057,34057,"Portland, OR",OR,2025,-15,18,4,2115,-8,0,0,88,630,,,,,
2020,4,4,6,4/4/2020,DL,12892,32575,"Los Angeles, CA",CA,11298,30194,"Dallas/Fort Worth, TX",TX,,,,,,,1,0,,1235,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,12892,32575,"Los Angeles, CA",CA,841,-1,27,7,1051,21,0,0,216,1535,0,0,21,0,0
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,11433,31295,"Detroit, MI",MI,1240,-5,7,7,1506,-11,0,0,72,528,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,12217,30255,"Huntsville, AL",AL,941,-4,14,3,927,-8,0,0,29,151,,,,,
2020,4,4,6,4/4/2020,DL,12217,30255,"Huntsville, AL",AL,10397,30397,"Atlanta, GA",GA,1007,-13,8,6,1148,-23,0,0,27,151,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,10529,30529,"Hartford, CT",CT,1506,-4,17,4,1717,-4,0,0,110,859,,,,,
2020,4,4,6,4/4/2020,DL,10529,30529,"Hartford, CT",CT,10397,30397,"Atlanta, GA",GA,1757,-13,11,7,2015,-24,0,0,120,859,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14679,33570,"San Diego, CA",CA,1036,36,14,3,1218,50,0,0,265,1892,36,0,14,0,0
2020,4,4,6,4/4/2020,DL,12191,31453,"Houston, TX",TX,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,696,,,,,
2020,4,4,6,4/4/2020,DL,12889,32211,"Las Vegas, NV",NV,14747,30559,"Seattle, WA",WA,,,,,,,1,0,,867,,,,,
2020,4,4,6,4/4/2020,DL,14747,30559,"Seattle, WA",WA,14771,32457,"San Francisco, CA",CA,1846,-14,13,4,2050,-13,0,0,107,679,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14893,33192,"Sacramento, CA",CA,1725,-5,10,3,1937,8,0,0,299,2092,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,11697,32467,"Fort Lauderdale, FL",FL,1551,-9,12,3,1831,-22,0,0,145,1127,,,,,
2020,4,4,6,4/4/2020,DL,12892,32575,"Los Angeles, CA",CA,11433,31295,"Detroit, MI",MI,921,-12,10,7,1621,-29,0,0,223,1979,,,,,
2020,4,4,6,4/4/2020,DL,11292,30325,"Denver, CO",CO,13487,31650,"Minneapolis, MN",MN,,,,,,,1,0,,680,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,11292,30325,"Denver, CO",CO,,,,,,,1,0,,680,,,,,
2020,4,4,6,4/4/2020,DL,10721,30721,"Boston, MA",MA,13204,31454,"Orlando, FL",FL,928,-2,14,7,1214,-19,0,0,145,1121,,,,,
2020,4,4,6,4/4/2020,DL,13204,31454,"Orlando, FL",FL,10721,30721,"Boston, MA",MA,1318,-12,9,8,1610,-19,0,0,155,1121,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,13204,31454,"Orlando, FL",FL,855,-7,16,10,1258,-13,0,0,157,1310,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,10397,30397,"Atlanta, GA",GA,1722,-5,11,7,2031,-24,0,0,111,907,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,13198,33198,"Kansas City, MO",MO,2133,-7,18,6,2245,1,0,0,108,692,,,,,
2020,4,4,6,4/4/2020,DL,14747,30559,"Seattle, WA",WA,12892,32575,"Los Angeles, CA",CA,1509,-6,11,5,1736,-13,0,0,131,954,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,14747,30559,"Seattle, WA",WA,1106,-4,11,9,1201,-12,0,0,95,689,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,13930,30977,"Chicago, IL",IL,1709,-6,16,31,2117,-11,0,0,141,1250,,,,,
2020,4,4,6,4/4/2020,DL,14524,34524,"Richmond, VA",VA,10397,30397,"Atlanta, GA",GA,657,-3,10,4,823,-14,0,0,72,481,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,11481,31481,"Panama City, FL",FL,,,,,,,1,0,,240,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,12892,32575,"Los Angeles, CA",CA,1345,-5,10,6,1535,-1,0,0,274,1947,,,,,
2020,4,4,6,4/4/2020,DL,13360,33360,"Melbourne, FL",FL,10397,30397,"Atlanta, GA",GA,814,124,10,4,942,132,0,0,74,442,124,0,8,0,0
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,14492,34492,"Raleigh/Durham, NC",NC,2028,3,16,7,2205,9,0,0,74,501,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,12889,32211,"Las Vegas, NV",NV,840,-5,11,6,1003,2,0,0,186,1299,,,,,
2020,4,4,6,4/4/2020,DL,11697,32467,"Fort Lauderdale, FL",FL,10397,30397,"Atlanta, GA",GA,653,-7,12,4,838,-3,0,0,89,581,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,13495,33495,"New Orleans, LA",LA,,,,,,,1,0,,1039,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,14747,30559,"Seattle, WA",WA,1513,-7,12,4,1602,-15,0,0,93,689,,,,,
2020,4,4,6,4/4/2020,DL,10529,30529,"Hartford, CT",CT,11433,31295,"Detroit, MI",MI,,,,,,,1,0,,549,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,14869,34614,"Salt Lake City, UT",UT,1729,-11,8,5,1918,-7,0,0,216,1481,,,,,
2020,4,4,6,4/4/2020,DL,11298,30194,"Dallas/Fort Worth, TX",TX,12892,32575,"Los Angeles, CA",CA,724,-6,16,6,837,-17,0,0,171,1235,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,11298,30194,"Dallas/Fort Worth, TX",TX,1656,-4,18,7,2027,-3,0,0,126,989,,,,,
2020,4,4,6,4/4/2020,DL,13851,33851,"Oklahoma City, OK",OK,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,761,,,,,
2020,4,4,6,4/4/2020,DL,13830,33830,"Kahului, HI",HI,14747,30559,"Seattle, WA",WA,2029,-1,17,6,507,7,0,0,315,2640,,,,,
2020,4,4,6,4/4/2020,DL,11697,32467,"Fort Lauderdale, FL",FL,13487,31650,"Minneapolis, MN",MN,1540,-10,12,5,1832,-14,0,0,215,1487,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14107,30466,"Phoenix, AZ",AZ,1106,-4,14,6,1222,14,0,0,236,1587,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,11278,30852,"Washington, DC",VA,1943,-7,9,3,2249,-18,0,0,114,931,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14869,34614,"Salt Lake City, UT",UT,1346,-9,11,5,1601,9,0,0,239,1590,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,14908,32575,"Santa Ana, CA",CA,,,,,,,1,0,,1522,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,10868,30868,"Columbia, SC",SC,1333,-2,9,4,1417,-6,0,0,31,192,,,,,
2020,4,4,6,4/4/2020,DL,12478,31703,"New York, NY",NY,13495,33495,"New Orleans, LA",LA,,,,,,,1,0,,1182,,,,,
2020,4,4,6,4/4/2020,DL,12889,32211,"Las Vegas, NV",NV,14869,34614,"Salt Lake City, UT",UT,,,,,,,1,0,,368,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,12889,32211,"Las Vegas, NV",NV,,,,,,,1,0,,368,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,10397,30397,"Atlanta, GA",GA,1707,-4,21,8,2231,-14,0,0,175,1590,,,,,
2020,4,4,6,4/4/2020,DL,10721,30721,"Boston, MA",MA,12892,32575,"Los Angeles, CA",CA,1735,-10,13,6,2040,-26,0,0,346,2611,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,13244,33244,"Memphis, TN",TN,1744,-3,11,2,1932,-15,0,0,95,700,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,10821,30852,"Baltimore, MD",MD,,,,,,,1,0,,409,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,10397,30397,"Atlanta, GA",GA,849,-3,11,8,1205,-9,0,0,117,907,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,11292,30325,"Denver, CO",CO,,,,,,,1,0,,1199,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,11292,30325,"Denver, CO",CO,1744,-7,12,6,1839,-15,0,0,157,1123,,,,,
2020,4,4,6,4/4/2020,DL,14057,34057,"Portland, OR",OR,14869,34614,"Salt Lake City, UT",UT,556,-9,14,5,836,-15,0,0,81,630,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14685,34685,"Savannah, GA",GA,1732,-3,9,4,1821,-13,0,0,36,214,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,13303,32467,"Miami, FL",FL,,,,,,,1,0,,1145,,,,,
2020,4,4,6,4/4/2020,DL,13303,32467,"Miami, FL",FL,11433,31295,"Detroit, MI",MI,,,,,,,1,0,,1145,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,12478,31703,"New York, NY",NY,1716,-4,15,8,2320,-30,0,0,221,1990,,,,,
2020,4,4,6,4/4/2020,DL,11193,33105,"Cincinnati, OH",KY,13204,31454,"Orlando, FL",FL,,,,,,,1,0,,757,,,,,
2020,4,4,6,4/4/2020,DL,13204,31454,"Orlando, FL",FL,11193,33105,"Cincinnati, OH",KY,,,,,,,1,0,,757,,,,,
2020,4,4,6,4/4/2020,DL,12892,32575,"Los Angeles, CA",CA,14747,30559,"Seattle, WA",WA,1915,0,11,7,2139,-18,0,0,126,954,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,10423,30423,"Austin, TX",TX,1947,-3,16,4,2121,14,0,0,134,813,,,,,
2020,4,4,6,4/4/2020,DL,14635,31714,"Fort Myers, FL",FL,10397,30397,"Atlanta, GA",GA,557,-3,14,7,735,3,0,0,77,515,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,10721,30721,"Boston, MA",MA,1659,-12,17,6,2317,-25,0,0,235,2105,,,,,
2020,4,4,6,4/4/2020,DL,14771,32457,"San Francisco, CA",CA,12892,32575,"Los Angeles, CA",CA,608,-7,21,8,729,-5,0,0,52,337,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14100,34100,"Philadelphia, PA",PA,2126,-9,15,4,2313,-15,0,0,88,666,,,,,
2020,4,4,6,4/4/2020,DL,14771,32457,"San Francisco, CA",CA,13487,31650,"Minneapolis, MN",MN,627,-3,14,3,1146,-25,0,0,182,1589,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,12953,31703,"New York, NY",NY,831,-4,15,5,1008,-10,0,0,77,502,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,13485,33485,"Madison, WI",WI,,,,,,,1,0,,707,,,,,
2020,4,4,6,4/4/2020,DL,13485,33485,"Madison, WI",WI,10397,30397,"Atlanta, GA",GA,724,-6,11,5,1017,-19,0,0,97,707,,,,,
2020,4,4,6,4/4/2020,DL,10140,30140,"Albuquerque, NM",NM,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,1269,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,10140,30140,"Albuquerque, NM",NM,1122,-2,9,5,1251,19,0,0,195,1269,0,0,19,0,0
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,15624,31504,"Valparaiso, FL",FL,1951,-4,18,6,1957,-2,0,0,42,250,,,,,
2020,4,4,6,4/4/2020,DL,12889,32211,"Las Vegas, NV",NV,13487,31650,"Minneapolis, MN",MN,,,,,,,1,0,,1299,,,,,
2020,4,4,6,4/4/2020,DL,14771,32457,"San Francisco, CA",CA,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,2139,,,,,
2020,4,4,6,4/4/2020,DL,10721,30721,"Boston, MA",MA,10397,30397,"Atlanta, GA",GA,1122,-8,12,8,1352,-16,0,0,130,946,,,,,
2020,4,4,6,4/4/2020,DL,11292,30325,"Denver, CO",CO,12478,31703,"New York, NY",NY,,,,,,,1,0,,1626,,,,,
2020,4,4,6,4/4/2020,DL,12478,31703,"New York, NY",NY,11292,30325,"Denver, CO",CO,,,,,,,1,0,,1626,,,,,
2020,4,4,6,4/4/2020,DL,14908,32575,"Santa Ana, CA",CA,13487,31650,"Minneapolis, MN",MN,,,,,,,1,0,,1522,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,12953,31703,"New York, NY",NY,2125,-5,15,7,2327,-14,0,0,100,762,,,,,
2020,4,4,6,4/4/2020,DL,14747,30559,"Seattle, WA",WA,12173,32134,"Honolulu, HI",HI,1238,-7,14,6,1533,-19,0,0,335,2677,,,,,
2020,4,4,6,4/4/2020,DL,11298,30194,"Dallas/Fort Worth, TX",TX,10397,30397,"Atlanta, GA",GA,723,-2,24,4,1020,-8,0,0,89,731,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,14635,31714,"Fort Myers, FL",FL,,,,,,,1,0,,1084,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,11292,30325,"Denver, CO",CO,,,,,,,1,0,,1123,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,14679,33570,"San Diego, CA",CA,2114,39,10,3,2203,40,0,0,96,626,39,0,1,0,0
2020,4,4,6,4/4/2020,DL,14747,30559,"Seattle, WA",WA,14869,34614,"Salt Lake City, UT",UT,1305,-10,8,6,1554,-13,0,0,95,689,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,10821,30852,"Baltimore, MD",MD,2133,3,18,5,2312,-4,0,0,76,577,,,,,
2020,4,4,6,4/4/2020,DL,12889,32211,"Las Vegas, NV",NV,11433,31295,"Detroit, MI",MI,556,-4,9,9,1233,-15,0,0,199,1749,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14908,32575,"Santa Ana, CA",CA,819,-6,16,3,1007,3,0,0,269,1919,,,,,
2020,4,4,6,4/4/2020,DL,14908,32575,"Santa Ana, CA",CA,10397,30397,"Atlanta, GA",GA,1117,2,8,9,1800,-23,0,0,206,1919,,,,,
2020,4,4,6,4/4/2020,DL,13303,32467,"Miami, FL",FL,13487,31650,"Minneapolis, MN",MN,,,,,,,1,0,,1501,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,13303,32467,"Miami, FL",FL,,,,,,,1,0,,1501,,,,,
2020,4,4,6,4/4/2020,DL,10821,30852,"Baltimore, MD",MD,11433,31295,"Detroit, MI",MI,620,-5,13,6,742,-6,0,0,63,409,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14679,33570,"San Diego, CA",CA,1744,-11,11,3,1927,-4,0,0,269,1892,,,,,
2020,4,4,6,4/4/2020,DL,12892,32575,"Los Angeles, CA",CA,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,1947,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,13930,30977,"Chicago, IL",IL,2138,-2,15,6,2231,-9,0,0,92,606,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,15304,33195,"Tampa, FL",FL,1028,-2,11,3,1249,-10,0,0,127,983,,,,,
2020,4,4,6,4/4/2020,DL,11278,30852,"Washington, DC",VA,11433,31295,"Detroit, MI",MI,620,-5,8,7,739,-7,0,0,64,405,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,13232,30977,"Chicago, IL",IL,1938,-7,8,3,2018,-17,0,0,89,591,,,,,
2020,4,4,6,4/4/2020,DL,10423,30423,"Austin, TX",TX,10397,30397,"Atlanta, GA",GA,656,-4,11,4,948,-15,0,0,97,813,,,,,
2020,4,4,6,4/4/2020,DL,14747,30559,"Seattle, WA",WA,14869,34614,"Salt Lake City, UT",UT,552,-8,13,6,840,-13,0,0,89,689,,,,,
2020,4,4,6,4/4/2020,DL,15016,31123,"St. Louis, MO",MO,11433,31295,"Detroit, MI",MI,640,-5,10,7,902,-7,0,0,65,440,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,10397,30397,"Atlanta, GA",GA,728,58,26,4,1057,70,0,0,119,907,58,0,12,0,0
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,14193,33728,"Pensacola, FL",FL,2000,-5,16,4,2010,1,0,0,50,271,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,12266,31453,"Houston, TX",TX,1940,-5,18,11,2059,4,0,0,110,689,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,12953,31703,"New York, NY",NY,,,,,,,1,0,,1020,,,,,
2020,4,4,6,4/4/2020,DL,14057,34057,"Portland, OR",OR,13487,31650,"Minneapolis, MN",MN,652,-8,11,3,1152,-16,0,0,166,1426,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,13577,31135,"Myrtle Beach, SC",SC,948,3,14,4,1054,4,0,0,48,317,,,,,
2020,4,4,6,4/4/2020,DL,13577,31135,"Myrtle Beach, SC",SC,10397,30397,"Atlanta, GA",GA,1134,-6,11,6,1247,-5,0,0,56,317,,,,,
2020,4,4,6,4/4/2020,DL,14869,34614,"Salt Lake City, UT",UT,11884,31884,"Spokane, WA",WA,,,,,,,1,0,,546,,,,,
2020,4,4,6,4/4/2020,DL,14683,33214,"San Antonio, TX",TX,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,874,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,12478,31703,"New York, NY",NY,1723,-7,12,4,1918,-34,0,0,99,760,,,,,
2020,4,4,6,4/4/2020,DL,12889,32211,"Las Vegas, NV",NV,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,1747,,,,,
2020,4,4,6,4/4/2020,DL,13232,30977,"Chicago, IL",IL,10397,30397,"Atlanta, GA",GA,808,108,13,4,1047,102,0,0,82,591,102,0,0,0,0
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,13342,33342,"Milwaukee, WI",WI,,,,,,,1,0,,669,,,,,
2020,4,4,6,4/4/2020,DL,13342,33342,"Milwaukee, WI",WI,10397,30397,"Atlanta, GA",GA,,,,,,,1,0,,669,,,,,
2020,4,4,6,4/4/2020,DL,10397,30397,"Atlanta, GA",GA,10431,30431,"Asheville, NC",NC,1925,-5,7,4,2009,-14,0,0,33,164,,,,,
2020,4,4,6,4/4/2020,DL,13487,31650,"Minneapolis, MN",MN,14107,30466,"Phoenix, AZ",AZ,1126,-5,8,6,1240,-5,0,0,180,1276,,,,,
2020,4,4,6,4/4/2020,DL,11433,31295,"Detroit, MI",MI,11278,30852,"Washington, DC",VA,2016,1,9,4,2127,-16,0,0,58,405,,,,,
